s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref
1470.0,1470.0,-3.128960246531139,1470.0,0.5710397534688612,0.006155400170929883,7.888659230428551e-05,33.0
1471.0,1471.0,-3.1227653224722545,1471.0,0.5772346775277457,0.006234098377171711,7.850437300525608e-05,33.0
1472.0,1472.0,-3.116491888253024,1472.0,0.583508111746976,0.0063124119679823865,7.811731143120587e-05,33.0
1473.0,1473.0,-3.1101403308484126,1473.0,0.5898596691515876,0.006390336112790757,7.772543150937404e-05,33.0
1474.0,1474.0,-3.103711042052405,1474.0,0.5962889579475952,0.006467866005081614,7.732875747044335e-05,33.0
1475.0,1475.0,-3.0972044184538188,1475.0,0.6027955815461816,0.006544996862704418,7.692731383956813e-05,33.0
1476.0,1476.0,-3.090620861411843,1476.0,0.6093791385881571,0.006621723928153676,7.652112543273249e-05,33.0
1477.0,1477.0,-3.083960777031291,1477.0,0.6160392229687088,0.0066980424688704,7.611021736182316e-05,33.0
1478.0,1478.0,-3.077224576137536,1478.0,0.6227754238624639,0.006773947777532661,7.569461502599118e-05,33.0
1479.0,1479.0,-3.07041267425118,1479.0,0.6295873257488203,0.00684943517233979,7.527434411633619e-05,33.0
1480.0,1480.0,-3.0635254915624217,1480.0,0.6364745084375785,0.00692449999731232,7.484943061348317e-05,33.0
1481.0,1481.0,-3.056563452905127,1481.0,0.6434365470948733,0.006999137622571369,7.44199007787833e-05,33.0
1482.0,1482.0,-3.0495269877306357,1482.0,0.6504730122693645,0.007073343444621003,7.398578116132782e-05,33.0
1483.0,1483.0,-3.0424165300812662,1483.0,0.657583469918734,0.007147112886641669,7.35470985936385e-05,33.0
1484.0,1484.0,-3.0352325185635363,1484.0,0.6647674814364639,0.007220441398763959,7.310388018542083e-05,33.0
1485.0,1485.0,-3.027975396321118,1485.0,0.6720246036788824,0.007293324458349575,7.26561533298038e-05,33.0
1486.0,1486.0,-3.020645611007496,1486.0,0.679354388992504,0.007365757570277594,7.220394569581305e-05,33.0
1487.0,1487.0,-3.0132436147583515,1487.0,0.6867563852416487,0.007437736267210397,7.174728522672928e-05,33.0
1488.0,1488.0,-3.0057698641636845,1488.0,0.6942301358363154,0.007509256109876676,7.128620014366454e-05,33.0
1489.0,1489.0,-2.9982248202396327,1489.0,0.7017751797603675,0.007580312687344533,7.082071893637239e-05,33.0
1490.0,1490.0,-2.9906089484000464,1490.0,0.7093910515999535,0.007650901617286131,7.035087036699182e-05,33.0
1491.0,1491.0,-2.982922718427777,1491.0,0.7170772815722231,0.0077210185462583,6.987668346790869e-05,33.0
1492.0,1492.0,-2.9751666044456906,1492.0,0.7248333955543096,0.007790659149962932,6.939818753289748e-05,33.0
1493.0,1493.0,-2.967341084887432,1493.0,0.7326589151125682,0.00785981913350989,6.891541212553085e-05,33.0
1494.0,1494.0,-2.959446642467915,1494.0,0.7405533575320853,0.007928494231694238,6.84283870749288e-05,33.0
1495.0,1495.0,-2.9514837641535285,1495.0,0.7485162358464719,0.007996680209250677,6.793714246502247e-05,33.0
1496.0,1496.0,-2.943452941132117,1496.0,0.7565470588678833,0.008064372861109313,6.744170864262657e-05,33.0
1497.0,1497.0,-2.935354668782675,1497.0,0.7646453312173254,0.008131568012666257,6.69421162135231e-05,33.0
1498.0,1498.0,-2.9271894466447836,1498.0,0.7728105533552163,0.008198261520031587,6.643839603644567e-05,33.0
1499.0,1499.0,-2.91895777838781,1499.0,0.7810422216121902,0.008264449270287926,4.95756394101741e-05,33.0
1500.0,1500.0,-2.910660171779823,1500.0,0.7893398282201773,0.008297416185020084,3.296577990017891e-05,33.0
